cp,cod_mun
87236,28013
87237,28013
87238,28013
87239,28013
87240,28013
87244,28013
87245,28013
87247,28013
87248,28013
87249,28013
87250,28008
87253,28008
87254,28008
87255,28008
87256,28008
87257,28008
87258,28008
87259,28008
87260,28041
87261,28041
87262,28041
87263,28041
87265,28041
87266,28041
87267,28041
87270,28041
87273,28041
87274,28041
87277,28041
87278,28041
87279,28041
87284,28041
87300,28022
87310,28022
87313,28022
87314,28022
87315,28022
87316,28022
87317,28022
87318,28022
87319,28022
87320,28022
87324,28022
87326,28022
87330,28022
87340,28022
87343,28022
87344,28022
87345,28022
87346,28022
87347,28022
87348,28022
87349,28022
87350,28022
87360,28022
87370,28022
87380,28022
87382,28022
87383,28022
87385,28022
87389,28022
87390,28022
87393,28022
87394,28022
87395,28022
87396,28022
87397,28022
87398,28022
87399,28022
87400,28022
87410,28022
87413,28022
87415,28022
87420,28022
87430,28022
87438,28022
87440,28022
87444,28022
87445,28022
87446,28022
87447,28022
87448,28022
87449,28022
87450,28022
87453,28022
87454,28022
87455,28022
87456,28022
87457,28022
87458,28022
87459,28022
87460,28022
87469,28022
87470,28022
87475,28022
87476,28022
87477,28022
87490,28022
87493,28022
87494,28022
87495,28022
87496,28022
87497,28022
87498,28022
87499,28022
87500,28040
87503,28040
87504,28040
87505,28040
87506,28040
87507,28040
87510,28040
87511,28040
87512,28040
87513,28040
87514,28040
87520,28040
87524,28040
87530,28040
87535,28040
87540,28022
87544,28022
87550,28022
87551,28022
87552,28022
87553,28022
87554,28022
87555,28022
87557,28022
87558,28022
87559,28022
87560,28022
87563,28022
87564,28022
87565,28022
87569,28022
87570,28022
87577,28022
87580,28022
87585,28022
87587,28022
87588,28022
87589,28022
87600,28035
87602,28035
87604,28035
87605,28035
87606,28035
87607,28035
87610,28035
87612,28035
87613,28035
87614,28035
87616,28035
87617,28035
87618,28035
87619,28035
87620,28035
87622,28035
87624,28035
87625,28035
87626,28035
87627,28035
87628,28035
87629,28035
87630,28035
87636,28035
87640,28010
87650,28010
87655,28010
87660,28036
87662,28036
87664,28036
87666,28036
87668,28036
87670,28037
87673,28037
87675,28037
87676,28037
87677,28037
87678,28037
87679,28037
87680,28037
87685,28037
87690,28037
87693,28037
87694,28037
87695,28037
87696,28037
87697,28037
87700,28018
87709,28018
87710,28018
87713,28018
87715,28018
87720,28018
87730,28034
87733,28034
87735,28034
87737,28034
87738,28034
87740,28034
87743,28034
87744,28034
87746,28034
87747,28034
87748,28034
87750,28034
87755,28034
87760,28001
87766,28001
87767,28001
87768,28001
87769,28001
87770,28001
87780,28030
87785,28030
87790,28030
87793,28030
87794,28030
87795,28030
87797,28030
87798,28030
87799,28030
87800,28016
87801,28016
87803,28016
87804,28016
87805,28016
87806,28016
87808,28016
87810,28016
87813,28016
87816,28016
87819,28016
87820,28016
87822,28016
87823,28016
87824,28016
87825,28016
87826,28016
87827,28016
87829,28016
87830,28016
87831,28016
87832,28016
87834,28016
87835,28016
87840,28016
87841,28016
87843,28016
87844,28016
87847,28016
87848,28016
87849,28016
87853,28016
87854,28016
87858,28016
87860,28020
87865,28020
87870,28020
87873,28020
87875,28020
87880,28042
87883,28042
87884,28042
87885,28042
87886,28042
87887,28042
87889,28042
87890,28042
87892,28042
87893,28042
87895,28042
87896,28042
87898,28042
87900,28039
87902,28039
87903,28039
87904,28039
87905,28039
87906,28039
87907,28039
87910,28039
87911,28039
87912,28039
87913,28039
87914,28039
87915,28039
87918,28039
87920,28039
87922,28039
87923,28039
87924,28039
87925,28039
87926,28039
87928,28039
87930,28017
87932,28017
87933,28017
87935,28017
87936,28017
87937,28017
87938,28017
87939,28017
87940,28017
87943,28017
87945,28017
87946,28017
87947,28017
87949,28017
87950,28026
87954,28026
87957,28026
87958,28026
87960,28006
87961,28006
87962,28006
87963,28006
87964,28006
87965,28006
87967,28006
87968,28006
87969,28006
87970,28031
87972,28031
87973,28031
87974,28031
87975,28031
87980,28029
87982,28029
87983,28029
87984,28029
87985,28029
87986,28029
87988,28029
87990,28029
87993,28029
87994,28029
87995,28029
87996,28029
87997,28029
88000,28027
88009,28027
88020,28027
88030,28027
88040,28027
88060,28027
88070,28027
88100,28027
88105,28027
88110,28027
88120,28027
88123,28027
88124,28027
88125,28027
88126,28027
88130,28027
88134,28027
88135,28027
88136,28027
88140,28027
88144,28027
88145,28027
88146,28027
88147,28027
88150,28027
88160,28027
88170,28027
88175,28027
88176,28027
88177,28027
88179,28027
88180,28027
88184,28027
88185,28027
88186,28027
88187,28027
88190,28027
88194,28027
88195,28027
88200,28027
88209,28027
88210,28027
88220,28027
88230,28027
88240,28027
88250,28027
88260,28027
88270,28027
88274,28027
88275,28027
88276,28027
88277,28027
88278,28027
88280,28027
88283,28027
88284,28027
88285,28027
88287,28027
88289,28027
88290,28027
88293,28027
88294,28027
88295,28027
88296,28027
88298,28027
88299,28027
88300,28025
88302,28025
88303,28025
88304,28025
88305,28025
88306,28025
88307,28025
88310,28025
88321,28025
88330,28025
88335,28025
88336,28025
88338,28025
88340,28025
88346,28025
88349,28025
88350,28027
88370,28014
88372,28014
88373,28014
88374,28014
88390,28024
88400,28015
88402,28015
88403,28015
88404,28015
88405,28015
88406,28015
88407,28015
88408,28015
88410,28015
88412,28015
88415,28015
88420,28015
88425,28015
88430,28015
88434,28015
88439,28015
88440,28007
88442,28007
88443,28007
88444,28007
88446,28007
88447,28007
88448,28007
88449,28007
88450,28007
88455,28007
88456,28007
88459,28007
88460,28007
88468,28007
88469,28007
88470,28007
88479,28007
88480,28007
88490,28007
88500,28032
88509,28032
88510,28032
88520,28032
88522,28032
88540,28032
88550,28032
88560,28032
88570,28032
88580,28032
88589,28032
88595,28032
88596,28032
88597,28032
88598,28032
88599,28032
88600,28032
88610,28032
88614,28032
88615,28032
88620,28032
88630,28032
88631,28032
88632,28032
88640,28032
88649,28032
88650,28032
88651,28032
88653,28032
88654,28032
88655,28032
88656,28032
88660,28032
88670,28032
88680,28032
88684,28032
88687,28032
88689,28032
88690,28032
88700,28032
88703,28032
88706,28032
88707,28032
88708,28032
88709,28032
88710,28032
88713,28032
88715,28032
88720,28032
88727,28032
88729,28032
88730,28032
88733,28032
88734,28032
88735,28032
88736,28032
88740,28032
88745,28032
88746,28032
88747,28032
88748,28032
88749,28032
88750,28032
88754,28032
88755,28032
88756,28032
88757,28032
88758,28032
88759,28032
88760,28032
88763,28032
88764,28032
88769,28032
88770,28032
88776,28032
88777,28032
88778,28032
88779,28032
88780,28032
88783,28032
88784,28032
88785,28032
88786,28032
88787,28032
88788,28032
88789,28032
88790,28032
88793,28032
88794,28032
88795,28032
88796,28032
88797,28032
88798,28032
88799,28032
88800,28033
88803,28033
88808,28033
88809,28033
88810,28033
88811,28033
88813,28033
88815,28033
88817,28033
88818,28033
88819,28033
88820,28033
88821,28033
88823,28033
88824,28033
88825,28033
88826,28033
88827,28033
88828,28033
88830,28033
88836,28033
88837,28033
88839,28033
88840,28033
88841,28033
88849,28033
88850,28032
88854,28032
88855,28032
88856,28032
88857,28032
88859,28032
88864,28032
88866,28032
88875,28032
88880,28023
88882,28023
88885,28023
88886,28023
88887,28023
88890,28005
88894,28005
88895,28005
88896,28005
88897,28005
88898,28005
88900,28033
88910,28033
88920,28033
88923,28033
88925,28033
88930,28033
88933,28033
88934,28033
88935,28033
88936,28033
88940,28033
88943,28033
88944,28033
88945,28033
88946,28033
88950,28033
88959,28033
88960,28033
88970,28033
88980,28033
88990,28033
88993,28033
88994,28033
88995,28033
89000,28038
89050,28038
89060,28038
89070,28038
89080,28038
89090,28038
89100,28038
89106,28038
89107,28038
89108,28038
89109,28038
89110,28038
89118,28038
89119,28038
89120,28038
89130,28038
89136,28038
89137,28038
89138,28038
89140,28038
89150,28038
89159,28038
89160,28038
89169,28038
89170,28038
89176,28038
89177,28038
89180,28038
89190,28038
89199,28038
89210,28038
89215,28038
89217,28038
89218,28038
89219,28038
89220,28038
89229,28038
89230,28038
89239,28038
89240,28038
89250,28038
89258,28038
89260,28038
89268,28038
89270,28038
89280,28038
89290,28038
89298,28038
89309,28038
89310,28038
89314,28038
89316,28038
89317,28038
89318,28038
89319,28038
89320,28038
89325,28038
89326,28038
89327,28038
89328,28038
89329,28038
89330,28038
89336,28038
89337,28038
89338,28038
89339,28038
89340,28038
89344,28038
89345,28038
89346,28038
89347,28038
89348,28038
89349,28038
89350,28038
89355,28038
89356,28038
89357,28038
89358,28038
89359,28038
89360,28038
89364,28038
89365,28038
89366,28038
89367,28038
89368,28038
89369,28038
89400,28009
89410,28009
89415,28009
89416,28009
89417,28009
89420,28009
89430,28009
89440,28009
89450,28009
89460,28009
89464,28009
89470,28009
89480,28009
89490,28009
89496,28009
89497,28009
89500,28009
89505,28009
89506,28009
89510,28009
89512,28009
89513,28009
89514,28009
89515,28009
89517,28009
89518,28009
89519,28009
89520,28009
89530,28009
89540,28009
89550,28009
89553,28009
89554,28009
89555,28009
89556,28009
89560,28009
89566,28009
89567,28009
89570,28009
89580,28009
89590,28009
89600,28003
89602,28003
89603,28003
89604,28003
89605,28003
89606,28003
89607,28003
89610,28003
89613,28003
89614,28003
89615,28003
89620,28003
89625,28003
89630,28003
89632,28003
89633,28003
89635,28003
89636,28003
89640,28003
89641,28003
89642,28003
89643,28003
89644,28003
89645,28003
89650,28003
89670,28002
89672,28002
89673,28002
89674,28002
89675,28002
89676,28002
89677,28002
89678,28002
89679,28002
89693,28038
89700,28012
89703,28012
89704,28012
89705,28012
89706,28012
89707,28012
89710,28012
89712,28012
89713,28012
89715,28012
89716,28012
89720,28012
89723,28012
89724,28012
89725,28012
89726,28012
89727,28012
89729,28012
89730,28012
89731,28012
89732,28012
89734,28012
89735,28012
89736,28012
89740,28012
89744,28012
89746,28012
89750,28043
89751,28043
89752,28043
89753,28043
89755,28043
89756,28043
89757,28043
89758,28043
89759,28043
89760,28043
89762,28043
89763,28043
89764,28043
89767,28043
89768,28043
89774,28043
89778,28043
89780,28011
89783,28011
89784,28011
89785,28011
89789,28011
89790,28011
89791,28011
89792,28011
89795,28011
89796,28011
89797,28011
89800,28021
89810,28021
89815,28021
89816,28021
89817,28021
89818,28021
89819,28021
89820,28021
89827,28021
89829,28021
89830,28021
89837,28021
89838,28021
89839,28021
89840,28021
89843,28021
89846,28021
89847,28021
89848,28021
89849,28021
89850,28021
89853,28021
89858,28021
89860,28021
89865,28021
89866,28021
89867,28021
89868,28021
89869,28021
89870,28021
89880,28021
89884,28021
89885,28021
89886,28021
89887,28021
89888,28021
89889,28021
89890,28021
89893,28021
89895,28021
89896,28021
89897,28021
89898,28021
89899,28021
89910,28021
89912,28021
89913,28021
89914,28021
89917,28021
89918,28021
89920,28021
89922,28021
89923,28021
89925,28021
89928,28021
89929,28021
89930,28021
89938,28021
89939,28021
89940,28021
89942,28021
89943,28021
89945,28021
89950,28021
89953,28021
89955,28021
89956,28021
89960,28004
89963,28004
89965,28004
89966,28004
89967,28004
89968,28004
89969,28004
89970,28028
90000,29033
90006,29033
90010,29033
90013,29033
90014,29033
90019,29033
90020,29033
90030,29033
90040,29033
90050,29033
90060,29033
90062,29033
90090,29033
90099,29033
90100,29033
90102,29033
90105,29033
90110,29033
90111,29033
90112,29033
90114,29033
90115,29033
90117,29033
90118,29033
90120,29015
90121,29015
90122,29015
90123,29015
90124,29015
90125,29015
90126,29015
90127,29015
90128,29015
90130,29015
90131,29015
90132,29015
90133,29015
90134,29015
90135,29056
90137,29056
90138,29056
90139,29056
90140,29024
90145,29024
90147,29024
90150,29024
90151,29024
90152,29024
90155,29024
90160,29036
90163,29036
90164,29036
90165,29036
90166,29036
90168,29036
90170,29036
90180,29029
90182,29029
90193,29060
90194,29060
90195,29053
90200,29006
90202,29006
90203,29006
90204,29006
90205,29006
90207,29006
90208,29006
90210,29006
90213,29006
90218,29006
90220,29006
90222,29006
90224,29006
90225,29006
90226,29006
90230,29020
90231,29020
90233,29020
90234,29020
90235,29045
90240,29014
90241,29014
90243,29014
90244,29014
90245,29014
90246,29014
90247,29014
90250,29034
90251,29034
90253,29034
90255,29034
90256,29034
90257,29034
90258,29034
90259,29034
90260,29034
90261,29034
90262,29034
90263,29034
90264,29034
90265,29034
90266,29034
90267,29034
90270,29034
90271,29034
90273,29034
90274,29034
90275,29034
90276,29034
90277,29034
90278,29034
90280,29021
90283,29021
90284,29021
90285,29021
90286,29021
90287,29021
90288,29021
90290,29012
90291,29012
90292,29012
90293,29012
90294,29012
90295,29012
90297,29012
90298,29012
90300,29005
90319,29005
90320,29005
90323,29005
90329,29005
90330,29005
90337,29005
90338,29005
90339,29005
90340,29005
90341,29005
90342,29005
90347,29005
90350,29005
90355,29005
90356,29005
90357,29005
90358,29005
90360,29005
90370,29005
90378,29005
90380,29005
90401,29005
90402,29005
90403,29005
90404,29005
90405,29005
90406,29005
90407,29005
90410,29003
90411,29003
90413,29003
90414,29003
90415,29003
90416,29003
90417,29003
90418,29003
90420,29011
90421,29011
90423,29011
90425,29011
90427,29011
90428,29011
90430,29031
90432,29031
90433,29031
90434,29031
90435,29031
90436,29031
90437,29031
90438,29031
90440,29040
90443,29040
90444,29040
90445,29055
90446,29055
90447,29055
90448,29055
90450,29043
90453,29043
90454,29043
90455,29043
90456,29043
90457,29043
90458,29043
90459,29043
90460,29039
90463,29039
90465,29039
90470,29039
90480,29035
90482,29035
90484,29035
90490,29038
90491,29038
90493,29038
90494,29038
90495,29052
90496,29052
90497,29052
90498,29052
90500,29013
90502,29013
90503,29013
90505,29013
90506,29013
90507,29013
90508,29013
90509,29013
90510,29013
90513,29013
90514,29013
90515,29013
90520,29013
90525,29013
90526,29013
90527,29013
90530,29013
90534,29013
90535,29013
90540,29030
90542,29030
90543,29030
90544,29030
90545,29047
90546,29047
90547,29046
90548,29046
90550,29004
90553,29004
90554,29004
90555,29004
90556,29004
90557,29004
90558,29004
90560,29008
90562,29008
90563,29008
90564,29008
90565,29008
90567,29008
90568,29008
90570,29007
90573,29007
90575,29007
90576,29007
90577,29007
90580,29016
90583,29016
90584,29016
90585,29016
90586,29016
90590,29037
90592,29037
90594,29037
90595,29037
90596,29037
90600,29002
90604,29002
90605,29002
90606,29002
90608,29002
90610,29002
90620,29001
90623,29001
90624,29001
90630,29001
90635,29001
90640,29026
90643,29026
90644,29026
90645,29026
90646,29026
90650,29026
90653,29026
90660,29009
90670,29018
90676,29018
90680,29018
90690,29018
90692,29018
90693,29018
90700,29019
90710,29023
90712,29023
90713,29023
90715,29023
90716,29023
90717,29023
90718,29023
90721,29023
90722,29023
90723,29023
90725,29057
90730,29032
90733,29032
90734,29032
90735,29049
90736,29049
90737,29049
90738,29051
90740,29044
90750,29044
90754,29044
90760,29054
90770,29058
90773,29058
90774,29058
90775,29058
90780,29042
90790,29041
90791,29041
90794,29041
90796,29041
90800,29010
90802,29010
90803,29010
90804,29010
90805,29010
90806,29010
90807,29010
90810,29010
90820,29010
90821,29010
90830,29048
90833,29048
90834,29048
90835,29048
90843,29050
90845,29050
90850,29028
90855,29028
90860,29022
90861,29022
90864,29022
90867,29059
90870,29017
90873,29017
90874,29017
90875,29017
90876,29017
90880,29027
90883,29027
90886,29027
90887,29027
90890,29025
90894,29025
90895,29025
90896,29025
90897,29025
90898,29025
90900,29025
90920,29025
90930,29025
90940,29025
90950,29025
90960,29025
90970,29025
90980,29025
90990,29025
91000,30087
91010,30087
91013,30087
91014,30087
91015,30087
91016,30087
91017,30087
91018,30087
91020,30087
91023,30087
91024,30087
91025,30087
91026,30087
91027,30087
91028,30087
91030,30087
91033,30087
91037,30087
91040,30087
91045,30087
91046,30087
91047,30087
91048,30087
91049,30087
91050,30087
91053,30087
91054,30087
91055,30087
91056,30087
91057,30087
91060,30087
91063,30087
91064,30087
91065,30087
91066,30087
91067,30087
91069,30087
91070,30087
91073,30087
91075,30087
91080,30087
91083,30087
91084,30087
91090,30087
91094,30087
91095,30087
91096,30087
91097,30087
91098,30087
91100,30087
91103,30087
91104,30087
91105,30087
91106,30087
91107,30087
91110,30087
91113,30087
91114,30087
91119,30087
91120,30087
91123,30087
91129,30087
91130,30087
91133,30087
91140,30087
91143,30087
91150,30087
91152,30087
91153,30087
91154,30087
91155,30087
91156,30087
91157,30087
91158,30087
91160,30087
91163,30087
91164,30087
91165,30087
91166,30087
91170,30087
91173,30087
91174,30087
91179,30087
91180,30087
91183,30087
91184,30087
91185,30087
91186,30087
91190,30087
91193,30087
91194,30087
91195,30087
91196,30087
91197,30087
91198,30087
91200,30087
91203,30087
91204,30087
91205,30087
91207,30087
91210,30087
91213,30087
91214,30087
91215,30087
91216,30087
91217,30087
91220,30087
91225,30087
91226,30087
91227,30087
91230,30182
91231,30182
91233,30182
91236,30182
91237,30182
91238,30182
91240,30092
91241,30092
91243,30092
91244,30092
91245,30092
91246,30092
91247,30092
91248,30092
91249,30092
91250,30079
91252,30079
91253,30079
91254,30079
91255,30079
91256,30079
91257,30079
91260,30025
91262,30025
91264,30025
91265,30025
91266,30025
91267,30025
91268,30025
91270,30128
91273,30128
91274,30128
91275,30128
91277,30128
91278,30128
91280,30128
91282,30128
91283,30128
91284,30128
91285,30128
91288,30128
91289,30128
91290,30128
91293,30128
91300,30026
91302,30026
91303,30026
91304,30026
91305,30026
91306,30026
91307,30026
91310,30026
91312,30026
91315,30136
91316,30136
91320,30001
91322,30001
91323,30001
91324,30001
91325,30001
91326,30001
91327,30001
91328,30001
91330,30132
91333,30132
91334,30132
91335,30132
91336,30132
91337,30132
91338,30132
91340,30194
91341,30194
91345,30194
91346,30194
91350,30177
91353,30177
91354,30177
91355,30177
91356,30177
91360,30187
91362,30187
91363,30187
91365,30187
91366,30187
91367,30187
91370,30036
91373,30036
91374,30036
91375,30036
91376,30036
91377,30036
91378,30036
91379,30036
91380,30093
91382,30093
91383,30093
91384,30093
91385,30093
91387,30093
91389,30093
91390,30093
91393,30093
91394,30093
91396,30093
91400,30112
91402,30112
91404,30112
91406,30112
91407,30112
91409,30112
91410,30106
91413,30106
91414,30106
91415,30106
91416,30106
91417,30106
91420,30002
91430,30166
91433,30166
91434,30166
91435,30166
91436,30166
91440,30095
91441,30095
91443,30095
91444,30095
91445,30095
91446,30095
91447,30095
91448,30095
91449,30095
91450,30095
91451,30095
91460,30009
91463,30009
91465,30009
91466,30009
91468,30009
91469,30009
91470,30009
91473,30009
91475,30009
91476,30009
91477,30009
91478,30009
91480,30004
91481,30004
91482,30004
91484,30004
91485,30004
91486,30004
91487,30004
91488,30004
91489,30004
91490,30004
91492,30004
91494,30004
91495,30004
91496,30004
91498,30004
91500,30038
91503,30038
91505,30038
91506,30038
91510,30038
91514,30038
91516,30038
91517,30038
91518,30038
91519,30038
91520,30038
91521,30038
91527,30038
91528,30038
91529,30038
91530,30038
91533,30038
91537,30038
91538,30038
91539,30038
91540,30038
91549,30038
91550,30038
91556,30038
91557,30038
91559,30038
91560,30038
91565,30038
91566,30038
91567,30038
91568,30038
91569,30038
91570,30038
91575,30038
91576,30038
91579,30038
91580,30038
91581,30038
91583,30038
91584,30038
91589,30038
91601,30038
91602,30038
91603,30038
91604,30038
91606,30038
91607,30038
91608,30038
91609,30038
91610,30038
91611,30038
91612,30038
91614,30038
91615,30164
91618,30164
91619,30164
91620,30046
91621,30046
91622,30046
91623,30046
91625,30046
91630,30065
91633,30065
91634,30065
91635,30065
91636,30065
91637,30065
91640,30065
91643,30065
91644,30065
91645,30017
91646,30017
91647,30017
91649,30017
91650,30134
91652,30134
91653,30134
91654,30134
91655,30134
91656,30134
91657,30134
91658,30134
91659,30134
91660,30191
91663,30191
91664,30191
91666,30191
91667,30191
91668,30191
91670,30126
91672,30126
91673,30126
91674,30126
91675,30126
91676,30126
91677,30126
91680,30016
91685,30016
91686,30016
91687,30016
91688,30016
91689,30016
91690,30193
91693,30193
91694,30193
91696,30193
91697,30193
91698,30193
91699,30193
91700,30193
91709,30193
91710,30193
91712,30193
91713,30193
91714,30193
91715,30193
91716,30193
91717,30193
91718,30193
91720,30193
91726,30193
91727,30193
91728,30193
91729,30193
91730,30193
91739,30193
91740,30193
91749,30193
91750,30193
91755,30193
91756,30193
91757,30193
91759,30193
91760,30193
91769,30193
91770,30193
91777,30193
91778,30193
91779,30193
91780,30193
91788,30193
91789,30193
91790,30193
91799,30193
91800,30193
91807,30193
91808,30193
91809,30193
91810,30193
91817,30193
91820,30193
91826,30193
91829,30193
91840,30193
91841,30193
91850,30193
91855,30193
91859,30193
91860,30193
91870,30193
91880,30193
91890,30193
91891,30193
91897,30193
91898,30193
91899,30193
91900,30193
91910,30193
91916,30193
91918,30193
91919,30193
91920,30193
91930,30193
91936,30193
91938,30193
91940,30193
91947,30193
91948,30193
91960,30193
91965,30193
91966,30193
91968,30193
91969,30193
92000,30123
92001,30123
92002,30123
92003,30123
92004,30123
92005,30123
92006,30123
92007,30123
92009,30123
92010,30123
92012,30123
92013,30123
92014,30123
92015,30123
92016,30123
92017,30123
92018,30123
92019,30123
92020,30123
92022,30123
92023,30123
92024,30123
92025,30123
92027,30123
92030,30133
92033,30133
92034,30133
92035,30133
92036,30133
92037,30133
92038,30133
92039,30133
92040,30152
92042,30152
92043,30152
92044,30152
92045,30152
92047,30152
92048,30152
92049,30152
92050,30152
92053,30152
92054,30152
92055,30152
92056,30152
92060,30161
92062,30161
92063,30161
92064,30161
92065,30161
92066,30161
92072,30161
92073,30161
92074,30161
92075,30161
92076,30161
92077,30161
92078,30161
92079,30161
92080,30121
92082,30121
92083,30121
92084,30121
92085,30121
92086,30121
92090,30121
92092,30121
92093,30121
92094,30121
92095,30121
92096,30121
92100,30155
92103,30155
92104,30155
92105,30155
92107,30155
92108,30155
92110,30155
92113,30155
92114,30155
92116,30155
92117,30155
92120,30155
92122,30155
92123,30155
92124,30155
92125,30155
92126,30155
92127,30155
92130,30129
92131,30129
92132,30129
92133,30129
92135,30129
92138,30129
92140,30129
92142,30129
92143,30129
92144,30129
92145,30129
92146,30129
92147,30129
92148,30129
92150,30056
92152,30056
92153,30056
92154,30056
92159,30056
92161,30056
92163,30056
92164,30056
92170,30055
92172,30055
92173,30055
92182,30055
92183,30055
92184,30055
92185,30055
92186,30055
92190,30055
92200,30063
92203,30063
92204,30063
92205,30063
92206,30063
92207,30063
92210,30063
92213,30063
92214,30063
92215,30063
92216,30063
92217,30063
92220,30063
92223,30063
92225,30063
92226,30063
92230,30035
92232,30035
92233,30035
92234,30035
92235,30035
92240,30035
92256,30035
92257,30035
92259,30035
92268,30035
92270,30078
92280,30078
92290,30078
92293,30078
92300,30013
92310,30013
92320,30013
92330,30013
92340,30013
92350,30013
92360,30013
92370,30013
92380,30013
92385,30013
92389,30013
92390,30013
92400,30205
92403,30205
92404,30205
92405,30205
92406,30205
92407,30205
92409,30205
92410,30013
92411,30013
92412,30013
92413,30013
92414,30013
92415,30013
92416,30013
92417,30013
92418,30013
92419,30013
92420,30060
92430,30154
92435,30154
92436,30154
92440,30154
92443,30154
92444,30154
92445,30154
92448,30154
92450,30154
92454,30154
92456,30154
92470,30150
92475,30150
92480,30150
92483,30150
92485,30150
92486,30150
92488,30150
92490,30150
92495,30150
92497,30150
92500,30034
92503,30034
92504,30034
92505,30034
92510,30034
92513,30034
92514,30034
92515,30034
92516,30034
92517,30034
92518,30034
92519,30034
92520,30034
92523,30034
92525,30034
92527,30034
92530,30167
92532,30167
92533,30167
92534,30167
92535,30167
92536,30167
92537,30167
92538,30167
92539,30167
92540,30153
92543,30153
92544,30153
92545,30153
92549,30153
92550,30153
92552,30153
92553,30153
92560,30151
92562,30151
92563,30151
92564,30151
92570,30151
92571,30151
92576,30151
92580,30151
92582,30151
92584,30151
92585,30151
92586,30151
92590,30151
92592,30151
92594,30151
92597,30151
92600,30072
92603,30072
92604,30072
92605,30072
92606,30072
92607,30072
92608,30072
92610,30072
92611,30072
92613,30072
92615,30072
92616,30072
92617,30072
92618,30072
92619,30072
92620,30076
92623,30076
92624,30076
92625,30076
92627,30076
92629,30076
92630,30202
92633,30202
92634,30202
92635,30202
92636,30202
92637,30202
92638,30202
92639,30202
92640,30170
92643,30170
92644,30170
92645,30170
92646,30170
92647,30170
92648,30170
92649,30170
92650,30198
92652,30198
92653,30198
92654,30198
92655,30198
92656,30198
92658,30198
92660,30027
92662,30027
92663,30027
92664,30027
92665,30027
92666,30027
92668,30027
92670,30180
92672,30180
92673,30180
92676,30180
92677,30180
92678,30180
92680,30083
92683,30083
92684,30083
92685,30083
92686,30083
92687,30083
92690,30083
92693,30083
92694,30083
92695,30083
92697,30083
92700,30058
92701,30058
92702,30058
92704,30058
92705,30058
92706,30058
92707,30058
92708,30058
92710,30058
92711,30058
92713,30058
92715,30058
92716,30058
92720,30058
92722,30058
92723,30058
92724,30058
92726,30058
92727,30058
92728,30058
92730,30160
92733,30160
92734,30160
92735,30160
92736,30160
92737,30160
92740,30160
92742,30160
92744,30160
92746,30160
92747,30160
92750,30160
92752,30160
92753,30160
92754,30160
92755,30160
92756,30160
92760,30160
92762,30160
92763,30160
92764,30160
92765,30160
92769,30160
92770,30189
92773,30189
92774,30189
92775,30189
92776,30189
92780,30189
92783,30189
92784,30189
92785,30189
92786,30189
92789,30189
92800,30189
92810,30189
92820,30189
92830,30189
92834,30189
92840,30189
92845,30189
92850,30189
92853,30189
92854,30189
92860,30189
92863,30189
92870,30189
92875,30189
92876,30189
92880,30189
92883,30189
92888,30189
92890,30189
92893,30189
92894,30189
92895,30189
92900,30175
92903,30175
92904,30175
92905,30175
92906,30175
92907,30175
92909,30175
92910,30175
92911,30175
92912,30175
92913,30175
92914,30175
92915,30175
92916,30175
92917,30175
92920,30175
92922,30175
92923,30175
92925,30175
92926,30175
92927,30175
92928,30175
92929,30175
92930,30175
92933,30175
92934,30175
92935,30175
92936,30175
92937,30175
92940,30157
92941,30157
92942,30157
92943,30157
92944,30157
92945,30157
92946,30157
92947,30157
92948,30157
92949,30157
92970,30033
92972,30033
92973,30033
92974,30033
92975,30033
92976,30033
92977,30033
92978,30033
92979,30033
92980,30033
92983,30033
92984,30033
92985,30033
92987,30033
92990,30033
92992,30033
92993,30033
92994,30033
93000,30203
93003,30203
93004,30203
93005,30203
93010,30203
93015,30203
93020,30203
93030,30203
93040,30064
93041,30064
93050,30064
93060,30050
93062,30050
93063,30050
93065,30050
93067,30050
93068,30050
93070,30050
93071,30050
93072,30050
93073,30050
93074,30050
93076,30050
93080,30103
93083,30103
93084,30103
93085,30103
93086,30103
93100,30067
93104,30067
93105,30067
93110,30067
93120,30037
93122,30037
93124,30037
93140,30051
93142,30051
93143,30051
93147,30051
93150,30051
93152,30051
93153,30051
93154,30051
93155,30051
93157,30051
93158,30051
93160,30040
93162,30040
93163,30040
93164,30040
93165,30040
93166,30040
93167,30040
93169,30040
93170,30040
93172,30040
93173,30040
93174,30040
93175,30040
93176,30040
93180,30066
93181,30066
93182,30066
93183,30066
93184,30066
93185,30066
93190,30066
93193,30066
93194,30066
93195,30066
93196,30066
93197,30066
93198,30066
93199,30066
93210,30131
93213,30131
93220,30131
93228,30131
93230,30131
93236,30131
93240,30131
93248,30131
93249,30131
93250,30131
93260,30131
93269,30131
93270,30131
93276,30131
93279,30131
93280,30131
93290,30131
93294,30131
93295,30131
93300,30131
93305,30131
93306,30131
93308,30131
93310,30131
93319,30131
93320,30131
93327,30131
93330,30131
93340,30131
93350,30131
93360,30131
93367,30131
93368,30131
93369,30131
93370,30131
93380,30131
93384,30131
93386,30131
93387,30131
93388,30131
93389,30131
93390,30131
93393,30131
93396,30131
93398,30131
93399,30131
93400,30124
93410,30124
93413,30124
93418,30124
93419,30124
93420,30124
93425,30124
93426,30124
93427,30124
93428,30124
93429,30124
93430,30124
93438,30124
93440,30124
93449,30124
93450,30124
93458,30124
93460,30124
93466,30124
